t A E T
79110.0 -0.00011718723633504538 -1.3243119958747276e-05 2.1889759418023346e-07
79120.0 -0.00011773913256227491 -5.759855708339294e-06 2.298121596493478e-07
79130.0 -0.00011782632497848913 1.7461420746111428e-06 2.398196094745503e-07
79140.0 -0.00011744846948921782 9.245247970932047e-06 2.4888044994732586e-07
79150.0 -0.00011660705749997138 1.670786375965747e-05 2.569589272966369e-07
79160.0 -0.00011530541007342564 2.4104535249799613e-05 2.6402316844083545e-07
79170.0 -0.0001135486647199516 3.140606851581053e-05 2.7004525755412907e-07
79180.0 -0.00011134375515602047 3.858364513003318e-05 2.750014367428619e-07
79190.0 -0.00010869938399423037 4.56089359249887e-05 2.7887214715943687e-07
79200.0 -0.00010562598835179215 5.245421277532238e-05 2.816421175691648e-07
79210.0 -0.00010213569866644474 5.9092458066324844e-05 2.833004164673209e-07
79220.0 -9.82422907450653e-05 6.549747130377018e-05 2.838404560097027e-07
79230.0 -9.396113151040309e-05 7.164397253588324e-05 2.832601576094416e-07
79240.0 -8.930911830780331e-05 7.750770215197663e-05 2.81561793818259e-07
79250.0 -8.430461219684866e-05 8.306551659472631e-05 2.787520705417341e-07
79260.0 -7.896736545080644e-05 8.829547971849795e-05 2.7484206413801344e-07
79270.0 -7.331844363161338e-05 9.31769493929533e-05 2.6984720333700536e-07
79280.0 -6.73801424908194e-05 9.769065893535669e-05 2.6378723675963417e-07
79290.0 -6.117589991637721e-05 0.00010181879320799218 2.5668607362382134e-07
79300.0 -5.473020342466059e-05 0.00010554505887679078 2.485717258738935e-07
79310.0 -4.806849349629099e-05 0.00010885474872660613 2.394762237456277e-07
79320.0 -4.121706322512432e-05 0.00011173479975532495 2.294354793718834e-07
79330.0 -3.420295449925632e-05 0.0001141738446950734 2.1848912792963703e-07
79340.0 -2.7053851270563995e-05 0.0001161622568745596 2.0668036675782365e-07
79350.0 -1.979797030313786e-05 0.00011769218823942028 1.9405580928131454e-07
79360.0 -1.2463949788775399e-05 0.00011875760031102538 1.8066528092845237e-07
79370.0 -5.080736346030752e-06 0.00011935428799821903 1.6656165399554063e-07
79380.0 2.3225292653999486e-06 0.00011947989625199292 1.518005865511874e-07
79390.0 9.716627163140228e-06 0.00011913392930101618 1.364403279860094e-07
79400.0 1.7072373629165843e-05 0.00011831775264780758 1.2054153602605627e-07
79410.0 2.4360736327346756e-05 0.00011703458767257027 1.0416694039202265e-07
79420.0 3.1552948868670274e-05 0.00011528949888391443 8.738119360750311e-08
79430.0 3.862062438053792e-05 0.0001130893739922932 7.025054195539137e-08
79440.0 4.553586752432525e-05 0.0001104428966655985 5.2842585097537904e-08
79450.0 5.227138459634224e-05 0.00010736051228027755 3.522607696005873e-08
79460.0 5.8800591245173174e-05 0.00010385438671079144 1.747051360067968e-08
79470.0 6.509771742118742e-05 9.993835828201548e-05 -3.5399851339113983e-10
79480.0 7.11379090739719e-05 9.562788316987885e-05 -1.81771148148515e-08
79490.0 7.689732624949436e-05 9.093997439479419e-05 -3.592849342831054e-08
79500.0 8.235323717971788e-05 8.589313464962996e-05 -5.353803572759157e-08
79510.0 8.748410800839794e-05 8.050728332833156e-05 -7.093627073343238e-08
79520.0 9.226968777847796e-05 7.48036778417856e-05 -8.805449988250188e-08
79530.0 9.669108835809155e-05 6.880482974402186e-05 -1.0482516722015462e-07
79540.0 0.00010073085900237087 6.253441589717651e-05 -1.211820706606935e-07
79550.0 0.00010437305521575096 5.601718498990713e-05 -1.3706065119482988e-07
79560.0 0.00010760330169943763 4.927885989966017e-05 -1.523982368527127e-07
79570.0 0.00011040884906384567 4.234603611048306e-05 -1.6713428316518118e-07
79580.0 0.00011277862417205627 3.524607678990494e-05 -1.8121062225719462e-07
79590.0 0.00011470327383299349 2.8007004756206718e-05 -1.9457169912053083e-07
79600.0 0.00011617520170862657 2.0657391912923544e-05 -2.0716476832331374e-07
79610.0 0.00011718859831256833 1.32262464526335e-05 -2.189401313990708e-07
79620.0 0.00011773946394287609 5.742898361187619e-06 -2.298513035509011e-07
79630.0 0.00011782562445637713 -1.763116333002913e-06 -2.3985522522838604e-07
79640.0 0.00011744673984536878 -9.26217215402932e-06 -2.4891240016919943e-07
79650.0 0.00011660430557706351 -1.672467107089945e-05 -2.5698708763679905e-07
79660.0 0.0001153016467086821 -2.4121159346628552e-05 -2.640473950202369e-07
79670.0 0.0001135439047601763 -3.14224437791763e-05 -2.700654800775462e-07
79680.0 0.00011133801742008414 -3.859970693962365e-05 -2.750175858909614e-07
79690.0 0.00010869269112590701 -4.56246208760207e-05 -2.7888414493449764e-07
79700.0 0.0001056183667608678 -5.246945895660436e-05 -2.816499166450031e-07
79710.0 0.00010212717840990602 -5.910720530069406e-05 -2.833039657445125e-07
79720.0 9.823290547685145e-05 -6.551166138570182e-05 -2.8383978637348123e-07
79730.0 9.395091828927099e-05 -7.165754946337056e-05 -2.8325525210115034e-07
79740.0 8.929811742232948e-05 -7.752061232441467e-05 -2.8155265699718497e-07
79750.0 8.42928670485119e-05 -8.307770904243694e-05 -2.787387387702834e-07
79760.0 7.895492241800266e-05 -8.830690634642046e-05 -2.748246082013607e-07
79770.0 7.330535185239798e-05 -9.318756509911767e-05 -2.6982570403314907e-07
79780.0 6.736645363609171e-05 -9.770042181859247e-05 -2.637617566224283e-07
79790.0 6.116166798507297e-05 -0.0001018276647222876 -2.5665669487081027e-07
79800.0 5.471548457701414e-05 -0.00010555300398954663 -2.4853858608632137e-07
79810.0 4.8053345857051706e-05 -0.00010886173609620257 -2.3943946779860035e-07
79820.0 4.120154657327919e-05 -0.00011174080179169547 -2.293952416869546e-07
79830.0 3.418713007778771e-05 -0.00011417883771840662 -2.1844555309806848e-07
79840.0 2.7037781534972418e-05 -0.00011616622118623384 -2.066336353021502e-07
79850.0 1.978171868173079e-05 -0.0001176951081871994 -1.9400611117001984e-07
79860.0 1.2447580439896462e-05 -0.00011875946435213196 -1.806128211040989e-07
79870.0 5.064313859833215e-06 -0.00011935508877809558 -1.665066211531895e-07
79880.0 -2.338940077209508e-06 -0.00011947963060770735 -1.5174318927249858e-07
79890.0 -9.732961516223216e-06 -0.00011913259828499537 -1.363808251133943e-07
79900.0 -1.7088567050804922e-05 -0.00011831536152297144 -1.2048013592783438e-07
79910.0 -2.437672490753008e-05 -0.00011703114586078814 -1.0410390232618683e-07
79920.0 -3.156866950775393e-05 -0.00011528501999015763 -8.7316753411404e-08
79930.0 -3.8636015034579634e-05 -0.00011308387567566714 -7.018495090974856e-08
79940.0 -4.555086743654094e-05 -0.00011043640062011247 -5.2776132618330635e-08
79950.0 -5.228593455425788e-05 -0.00010735304415598337 -3.515898608239193e-08
79960.0 -5.881463383828581e-05 -0.00010384597597827268 -1.740307416372381e-08
79970.0 -6.511119722551887e-05 -9.992903814200004e-05 4.215347941581918e-10
79980.0 -7.115077288857657e-05 -9.561769040354129e-05 1.824447702224348e-08
79990.0 -7.690952330109669e-05 -9.092894923021011e-05 3.599540042387942e-08
80000.0 -8.236471931867442e-05 -8.588132061638576e-05 5.360424945187372e-08
80010.0 -8.74948299162911e-05 -8.049472704221161e-05 7.100150335210978e-08
80020.0 -9.227960713544442e-05 -7.479042885469588e-05 8.811851796316052e-08
80030.0 -9.670016602288575e-05 -6.879094036038965e-05 1.0488770350414005e-07
80040.0 -0.00010073905915111067 -6.251994094519035e-05 1.212428853586433e-07
80050.0 -0.00010438034549085825 -5.6002181605533844e-05 1.371195059578391e-07
80060.0 -0.00010760965332282477 -4.926338727960275e-05 1.5245488493312458e-07
80070.0 -0.00011041423695413392 -4.233015532533664e-05 1.6718851338189328e-07
80080.0 -0.00011278302707170636 -3.522985052388251e-05 1.8126221676665504e-07
80090.0 -0.00011470667435579626 -2.7990497070023496e-05 1.946204543767921e-07
80100.0 -0.00011617758643700719 -2.064066795241787e-05 2.0721049472227225e-07
80110.0 -0.00011718995785823204 -1.320937221957198e-05 2.189826506839303e-07
80120.0 -0.00011773979292418227 -5.725940461516867e-06 2.2989044049247275e-07
80130.0 -0.00011782492157645034 1.7800909720498258e-06 2.3989082997502185e-07
80140.0 -0.00011744500787419596 9.27909652388443e-06 2.489443297030861e-07
80150.0 -0.00011660155135280101 1.6741478381844793e-05 2.5701521307324067e-07
80160.0 -0.00011529788111741296 2.413778325401246e-05 2.640716177938719e-07
80170.0 -0.00011353914265702547 3.143881866397402e-05 2.700856954851276e-07
80180.0 -0.00011133227759217278 3.861576816202063e-05 2.750337048958553e-07
80190.0 -0.0001086859962350264 4.5640305049706744e-05 2.7889612159233586e-07
80200.0 -0.00010561074323190496 5.2484704192744583e-05 2.8165769145748094e-07
80210.0 -0.00010211865633629412 5.91219514105315e-05 2.833075205366069e-07
80220.0 -9.822351849066808e-05 6.55258501659308e-05 2.8383909687033915e-07
80230.0 -9.394070344344828e-05 7.167112491440612e-05 2.832503169106562e-07
80240.0 -8.928711505083167e-05 7.75335208709646e-05 2.8154350873626013e-07
80250.0 -8.428112056455472e-05 8.308989973986438e-05 2.787254083191741e-07
80260.0 -7.89424781718884e-05 8.831833104777198e-05 2.7480714123295086e-07
80270.0 -7.329225895840374e-05 9.319817870935944e-05 2.698041713618867e-07
80280.0 -6.735276378390148e-05 9.771018247078695e-05 2.6373625251622287e-07
80290.0 -6.114743522508265e-05 0.00010183653388236822 2.5662732246927236e-07
80300.0 -5.4700765078821234e-05 0.0001055609466530913 2.485054533376066e-07
80310.0 -4.803819769281462e-05 0.00010886872090822475 2.394026927006595e-07
80320.0 -4.118602954692493e-05 0.00011174680119824568 2.2935497896671344e-07
80330.0 -3.417130543353225e-05 0.00011418382802811343 2.184019788991319e-07
80340.0 -2.7021711735247356e-05 0.00011617018268527985 2.0658690469313023e-07
80350.0 -1.976546714523757e-05 0.0001176980252315688 1.9395640760177298e-07
80360.0 -1.2431211311995981e-05 0.00011876132544706177 1.8056034274764035e-07
80370.0 -5.047891753592025e-06 0.00011935588658712617 1.6645157857998836e-07
80380.0 2.355350348013418e-06 0.00011947936197312237 1.516858119370582e-07
80390.0 9.749295186817688e-06 0.00011913126426454739 1.3632131124299785e-07
80400.0 1.710475965583561e-05 0.00011831296736864107 1.204187374254632e-07
80410.0 2.4392712514668807e-05 0.00011702770103731243 1.0404085900831306e-07
80420.0 3.1584389035950835e-05 0.00011528053807881133 8.725231528952594e-08
80430.0 3.865140443218935e-05 0.00011307837437738381 7.011937965990269e-08
80440.0 4.5565865965813124e-05 0.00011042990164680864 5.270966485184563e-08
80450.0 5.230048302800233e-05 0.00010734557315167671 3.509190503068679e-08
80460.0 5.882867482274903e-05 0.00010383756243897415 1.7335634784826966e-08
80470.0 6.512467531167557e-05 9.9919715271734e-05 -4.890599870606763e-10
80480.0 7.1163634872738e-05 9.560749500433401e-05 -1.8311820257615324e-08
80490.0 7.692171841083536e-05 9.09179215283529e-05 -3.606230702837658e-08
80500.0 8.237619943838041e-05 8.586950413884192e-05 -5.36704454738449e-08
80510.0 8.750554973166631e-05 8.048216843466774e-05 -7.106674061431667e-08
80520.0 9.228952433779493e-05 7.477717768844549e-05 -8.818252040740122e-08
80530.0 9.670924146504471e-05 6.877704892353095e-05 -1.0495023097144762e-07
80540.0 0.00010074725701824587 6.250546406179286e-05 -1.213036844578512e-07
80550.0 0.00010438763342669022 5.59871764331388e-05 -1.3717833310905147e-07
80560.0 0.0001076160025511274 4.924791304669458e-05 -1.5251152426033696e-07
80570.0 0.00011041962242942075 4.231427309915958e-05 -1.672427254950583e-07
80580.0 0.00011278742753298261 3.521362298098954e-05 -1.8131380111424764e-07
80590.0 0.00011471007245179919 2.7973988265400624e-05 -1.9466919674542e-07
80600.0 0.00011617996875441306 2.0623943065038654e-05 -2.0725620788751326e-07
80610.0 0.00011719131496819177 1.3192497252371201e-05 -2.1902514591416538e-07
80620.0 0.0001177401195039803 5.708982003098297e-06 -2.2992956930344968e-07
80630.0 0.0001178242163295028 -1.7970659803333896e-06 -2.3992641205429705e-07
80640.0 0.0001174432735763732 -9.296021077667823e-06 -2.4897624261463556e-07
80650.0 0.00011659879484861746 -1.6758285661869557e-05 -2.570433193341574e-07
80660.0 0.00011529411327672724 -2.4154406942884744e-05 -2.6409581612449416e-07
80670.0 0.00011353437837926042 -3.145519315243947e-05 -2.7010589300489104e-07
80680.0 0.00011132653567338599 -3.863182881838189e-05 -2.7504981564921167e-07
80690.0 0.00010867929933197087 -4.565598848583802e-05 -2.789080802635853e-07
80700.0 0.00010560311778369351 -5.249994848101369e-05 -2.8166545302144193e-07
80710.0 0.000102110132448382 -5.913669640174367e-05 -2.833110584830184e-07
80720.0 9.821412979718462e-05 -6.554003765528492e-05 -2.8383838433288823e-07
80730.0 9.393048699750405e-05 -7.168469889814934e-05 -2.8324537238279615e-07
80740.0 8.927611117580717e-05 -7.754642777619127e-05 -2.8153434251184e-07
80750.0 8.426937271116823e-05 -8.310208862880584e-05 -2.787120657937389e-07
80760.0 7.893003269731605e-05 -8.832975381285757e-05 -2.7478966134258584e-07
80770.0 7.327916497880719e-05 -9.320879026376871e-05 -2.697826305497839e-07
80780.0 6.733907298011829e-05 -9.77199409166841e-05 -2.6371073432211126e-07
80790.0 6.113320163898361e-05 -0.00010184540070772127 -2.565979309691879e-07
80800.0 5.468604489253606e-05 -0.00010556888687050195 -2.4847229921352073e-07
80810.0 4.802304900245868e-05 -0.00010887570316165751 -2.3936591335503143e-07
80820.0 4.1170512142747035e-05 -0.00011175279793078472 -2.293147223938986e-07
80830.0 3.415548056418113e-05 -0.00011418881557096177 -2.1835838880676726e-07
80840.0 2.7005641859598e-05 -0.00011617414135792935 -2.0654016682293726e-07
80850.0 1.9749215700197074e-05 -0.00011770093941605047 -1.9390670033119254e-07
80860.0 1.2414842419627525e-05 -0.0001187631836220121 -1.8050786508105963e-07
80870.0 5.031470030739631e-06 -0.00011935668142182499 -1.6639653704360975e-07
80880.0 -2.3717600834259356e-06 -0.00011947909033897458 -1.516284144825118e-07
80890.0 -9.765628173289202e-06 -0.00011912992722613844 -1.3626179741712062e-07
80900.0 -1.7120951414107124e-05 -0.00011831057020057466 -1.203573433881754e-07
80910.0 -2.440869916610354e-05 -0.00011702425319503838 -1.0397781561672032e-07
80920.0 -3.160010745813831e-05 -0.00011527605317122831 -8.718787942146704e-08
80930.0 -3.866679258678659e-05 -0.0001130728701076691 -7.005380451365105e-08
80940.0 -4.558086313147404e-05 -0.0001104233997499322 -5.26432110729239e-08
80950.0 -5.231503000313766e-05 -0.00010733809928062355 -3.502483151836093e-08
80960.0 -5.884271419665703e-05 -0.00010382914609384297 -1.7268202030025926e-08
80970.0 -6.51381516602878e-05 -9.991038966475916e-05 5.565795748547694e-10
80980.0 -7.117649501524174e-05 -9.559729693614478e-05 1.837916502594062e-08
80990.0 -7.693391160415843e-05 -9.090689127688571e-05 3.612920242569272e-08
81000.0 -8.238767754109783e-05 -8.585768522345822e-05 5.373663702521684e-08
81010.0 -8.751626745046704e-05 -8.04696075015392e-05 7.113196078071529e-08
81020.0 -9.229943937224492e-05 -7.476392431683698e-05 8.824650952961614e-08
81030.0 -9.67183146812626e-05 -6.876315543047335e-05 1.0501273896962836e-07
81040.0 -0.0001007554525911428 -6.249098528552524e-05 1.2136447154325876e-07
81050.0 -0.0001043949190026636 -5.597216949547828e-05 1.3723715502615588e-07
81060.0 -0.00010762234940489364 -4.923243719179602e-05 1.5256814854280762e-07
81070.0 -0.00011042500551554645 -4.2298389422460066e-05 1.6729692757965137e-07
81080.0 -0.00011279182559338798 -3.519739417914198e-05 1.8136536405062272e-07
81090.0 -0.000114713468111517 -2.7957478371190076e-05 1.9471792846218166e-07
81100.0 -0.00011618234863178123 -2.0607217237508162e-05 2.073018987690386e-07
81110.0 -0.00011719266967959147 -1.3175621528530121e-05 2.1906762511655843e-07
81120.0 -0.00011774044367187449 -5.692022996317482e-06 2.2996866552737506e-07
81130.0 -0.00011782350868211236 1.8140413468860318e-06 2.3996198862284365e-07
81140.0 -0.00011744153692079908 9.312945804913915e-06 2.4900813623920416e-07
81150.0 -0.00011659603605644706 1.677509295086089e-05 2.5707141671643414e-07
81160.0 -0.0001152903432310549 2.417103043753782e-05 2.6412000094010266e-07
81170.0 -0.00011352961192795364 3.147156724734104e-05 2.701260673430026e-07
81180.0 -0.00011132079166152327 3.864788889690199e-05 2.750659132661577e-07
81190.0 -0.00010867260044701565 4.567167114013051e-05 2.789200187609765e-07
81200.0 -0.00010559549043379773 5.251519182510359e-05 2.816731938888508e-07
81210.0 -0.00010210160671891171 5.9151440260515886e-05 2.833145725435887e-07
81220.0 -9.820473936536728e-05 6.555422384342253e-05 2.838376666320329e-07
81230.0 -9.392026894150724e-05 7.16982714314134e-05 2.8324041159385506e-07
81240.0 -8.926510583397097e-05 7.755933306057515e-05 2.8152516389910905e-07
81250.0 -8.425762349029966e-05 8.311427572814725e-05 2.786986958731169e-07
81260.0 -7.891758597196883e-05 8.834117463344217e-05 2.747721729093582e-07
81270.0 -7.326606989993241e-05 9.321939973575455e-05 2.697610845651694e-07
81280.0 -6.732538122662364e-05 9.772969715448525e-05 2.6368520205559756e-07
81290.0 -6.111896724147938e-05 0.00010185426519910819 2.56568525840899e-07
81300.0 -5.467132402021881e-05 0.00010557682461838943 2.484391357432869e-07
81310.0 -4.8007899791692086e-05 0.00010888268286208397 2.3932913245704266e-07
81320.0 -4.1154994374691155e-05 0.00011175879202146273 2.2927445000083934e-07
81330.0 -3.41396554705475e-05 0.0001141938003685972 2.183147889127813e-07
81340.0 -2.6989571913646915e-05 0.00011617809721175024 2.0649342385487988e-07
81350.0 -1.9732964315176654e-05 0.00011770385071312118 1.93856985704463e-07
81360.0 -1.2398473768407262e-05 0.0001187650388780419 1.8045537855486665e-07
81370.0 -5.015048703389959e-06 0.00011935747329295496 1.663414883268041e-07
81380.0 2.3881692821187367e-06 0.00011947881567682037 1.5157102246958964e-07
81390.0 9.78196046377845e-06 0.00011912858714664663 1.3620229184022218e-07
81400.0 1.7137142351025792e-05 0.00011830817000926802 1.2029593980634416e-07
81410.0 2.4424684834129206e-05 0.00011702080234288872 1.0391476994847242e-07
81420.0 3.161582477636914e-05 0.00011527156528277514 8.712345159079534e-08
81430.0 3.868217950783845e-05 0.00011306736288057853 6.998822802979209e-08
81440.0 4.559585892494332e-05 0.0001104168949262194 5.2576759598338364e-08
81450.0 5.232957548269789e-05 0.0001073306225425076 3.495775989937732e-08
81460.0 5.885675194671153e-05 0.00010382072693430872 1.7200773809846262e-08
81470.0 6.515162629240417e-05 9.99010613233333e-05 -6.240870068993654e-10
81480.0 7.118935334653057e-05 9.558709624087557e-05 -1.8446504923704497e-08
81490.0 7.694610287121127e-05 9.089585847085925e-05 -3.6196086763279345e-08
81500.0 8.239915363129544e-05 8.584586386471303e-05 -5.380280872202808e-08
81510.0 8.752698305807195e-05 8.04570442468046e-05 -7.119716798227853e-08
81520.0 9.230935221159762e-05 7.475066874365811e-05 -8.831048876818985e-08
81530.0 9.672738564534276e-05 6.8749259869414e-05 -1.0507524963478381e-07
81540.0 0.00010076364587112797 6.247650457393788e-05 -1.2142524132195361e-07
81550.0 0.00010440220227148048 5.595716079759012e-05 -1.3729596916107394e-07
81560.0 0.00010762869391058215 4.9216959746647753e-05 -1.5262475711808904e-07
81570.0 0.00011043038619828978 4.2282504294090224e-05 -1.673511109281467e-07
81580.0 0.00011279622122006769 3.518116408465104e-05 -1.814169046276048e-07
81590.0 0.00011471686132858902 2.7940967375377293e-05 -1.947666298974748e-07
81600.0 0.00011618472605822133 2.0590490501240283e-05 -2.0734758976646513e-07
81610.0 0.00011719402194418452 1.3158745072636222e-05 -2.1911008993166997e-07
81620.0 0.00011774076544909492 5.675063421555567e-06 -2.3000775765751567e-07
81630.0 0.00011782279868520658 -1.8310170751403365e-06 -2.399975266050144e-07
81640.0 0.00011743979795183644 -9.329870703254375e-06 -2.4904002069326553e-07
81650.0 0.0001165932749809382 -1.6791900223486625e-05 -2.5709950399839185e-07
81660.0 0.00011528657094101835 -2.4187653734164408e-05 -2.641441580394921e-07
81670.0 0.00011352484333336239 -3.14879409639248e-05 -2.7014623141805635e-07
81680.0 0.00011131504554629922 -3.866394837828257e-05 -2.7508196985808614e-07
81690.0 0.00010866589951458519 -4.5687353032798726e-05 -2.7893195785348626e-07
81700.0 0.00010558786114736704 -5.2530434227078516e-05 -2.81680925650913e-07
81710.0 0.00010209307919025108 -5.916618300380789e-05 -2.8331807623138e-07
81720.0 9.819534725111754e-05 -6.556840873495561e-05 -2.838369201855085e-07
81730.0 9.391004928290263e-05 -7.171184247282579e-05 -2.8323543062422525e-07
81740.0 8.925409899015547e-05 -7.757223671477445e-05 -2.8151597824556916e-07
81750.0 8.424587290672709e-05 -8.312646105924416e-05 -2.7868531467484074e-07
81760.0 7.890513803250013e-05 -8.83525935333519e-05 -2.7475466797132093e-07
81770.0 7.325297371418263e-05 -9.323000710858122e-05 -2.697395080407481e-07
81780.0 6.731168848577752e-05 -9.773945115977198e-05 -2.6365967139207677e-07
81790.0 6.110473201909831e-05 -0.00010186312735080947 -2.5653911872429176e-07
81800.0 5.465660250031509e-05 -0.00010558475993812147 -2.484059612620042e-07
81810.0 4.799275005737543e-05 -0.00010888965999338821 -2.392923294875166e-07
81820.0 4.113947622154043e-05 -0.0001117647834279836 -2.2923416827366674e-07
81830.0 3.412383015842795e-05 -0.00011419878244715799 -2.182711913080882e-07
81840.0 2.69735019007187e-05 -0.00011618205026746222 -2.0644666086908937e-07
81850.0 1.9716713029696185e-05 -0.0001177067591278626 -1.938072672018191e-07
81860.0 1.2382105342580705e-05 -0.00011876689117508064 -1.8040289849892118e-07
81870.0 4.998627750825722e-06 -0.00011935826217739505 -1.662864312069166e-07
81880.0 -2.4045779417598514e-06 -0.0001194785380518939 -1.5151363140912554e-07
81890.0 -9.79829208158711e-06 -0.00011912724407437266 -1.3614277028438558e-07
81900.0 -1.715333246092274e-05 -0.00011830576676552544 -1.2023454540513033e-07
81910.0 -2.4440669530764302e-05 -0.00011701734846160844 -1.0385174432110537e-07
81920.0 -3.163154096562608e-05 -0.00011526707438700012 -8.705900400293785e-08
81930.0 -3.869756517621136e-05 -0.00011306185268488584 -6.992265707018715e-08
81940.0 -4.5610853338916204e-05 -0.00011041038717211945 -5.251030909736638e-08
81950.0 -5.2344119464775216e-05 -0.00010732314291406805 -3.489068857963351e-08
81960.0 -5.8870788103194504e-05 -0.00010381230497747481 -1.7133364975309862e-08
81970.0 -6.516509920178226e-05 -9.989173026735419e-05 6.91594452767539e-10
81980.0 -7.120220983260195e-05 -9.557689289963427e-05 1.851382124462477e-08
81990.0 -7.695829220243631e-05 -9.088482312575056e-05 3.6262969612473224e-08
82000.0 -8.241062770710059e-05 -8.583404007338929e-05 5.3868985839850177e-08
82010.0 -8.753769658696969e-05 -8.044447867173343e-05 7.126236262357645e-08
82020.0 -9.23192629088279e-05 -7.47374109851454e-05 8.837445944622846e-08
82030.0 -9.673645438107356e-05 -6.873536224365049e-05 1.0513773638205987e-07
82040.0 -0.00010077183685976068 -6.246202194965658e-05 1.2148600438192892e-07
82050.0 -0.00010440948318687531 -5.594215032639948e-05 1.3735475634679174e-07
82060.0 -0.00010763503598974441 -4.9201480672713755e-05 1.526813415271698e-07
82070.0 -0.00011043576444700974 -4.226661772585108e-05 1.6740528437826922e-07
82080.0 -0.00011280061443017952 -3.5164932714461375e-05 1.814684536052564e-07
82090.0 -0.00011472025214931251 -2.7924455276683648e-05 1.9481532649693489e-07
82100.0 -0.0001161871010909288 -2.0573762843140565e-05 2.073932401501662e-07
82110.0 -0.00011719537179044333 -1.3141867876201774e-05 2.1915254082950164e-07
82120.0 -0.00011774108481342813 -5.658103299495984e-06 2.3004682809401765e-07
82130.0 -0.00011782208631922039 1.8479931816937044e-06 2.400330633040319e-07
82140.0 -0.00011743805664418433 9.346795784500499e-06 2.490718746449251e-07
82150.0 -0.0001165905115990978 1.680870746505604e-05 2.5712754809028866e-07
82160.0 -0.00011528279640025724 2.4204276821688294e-05 2.641683228911439e-07
82170.0 -0.00011352007256502927 3.150431427839163e-05 2.701663811144209e-07
82180.0 -0.00011130929737243763 3.868000729904302e-05 2.7509802744889005e-07
82190.0 -0.00010865919658528591 4.5703034165595936e-05 2.7894385816007276e-07
82200.0 -0.00010558022994818102 5.254567567633322e-05 2.816886403621613e-07
82210.0 -0.00010208454984870032 5.9180924618758334e-05 2.8332156263807286e-07
82220.0 -9.818595340671814e-05 6.558259232465613e-05 2.8383616387209383e-07
82230.0 -9.389982802257297e-05 7.172541205855028e-05 2.832304366910069e-07
82240.0 -8.924309063439466e-05 7.758513872976219e-05 2.8150675605116346e-07
82250.0 -8.42341209481446e-05 8.313864457603899e-05 2.786719383621964e-07
82260.0 -7.889268886564823e-05 8.836401047647555e-05 2.747371515847592e-07
82270.0 -7.323987644099021e-05 9.324061242835702e-05 2.697179282819349e-07
82280.0 -6.729799481845484e-05 9.774920297420618e-05 2.636341212768848e-07
82290.0 -6.109049598534283e-05 0.0001018719871645798 2.5650968217517337e-07
82300.0 -5.4641880293164664e-05 0.00010559269278375273 2.4837278306212487e-07
82310.0 -4.797759979197785e-05 0.00010889663456778139 2.392555147101615e-07
82320.0 -4.112395768313018e-05 0.00011177077220282856 2.2919387680287763e-07
82330.0 -3.410800462504257e-05 0.0001142037617624371 2.1822758988581086e-07
82340.0 -2.695743181974227e-05 0.00011618600048095187 2.0639990237222112e-07
82350.0 -1.970046182863663e-05 0.00011770966466635437 1.9375754782530825e-07
82360.0 -1.2365737155866914e-05 0.00011876874056047156 1.80350394360406e-07
82370.0 -4.9822071844558445e-06 0.00011935904809885214 1.6623138213774525e-07
82380.0 2.420986067159004e-06 0.00011947825740897788 1.5145623143353803e-07
82390.0 9.814623008147443e-06 0.0001191258979747829 1.3608324730304145e-07
82400.0 1.7169521730058215e-05 0.00011830336052659108 1.2017314965716123e-07
82410.0 2.4456653260864813e-05 0.00011701389156660396 1.037887007989137e-07
82420.0 3.164725605930562e-05 0.00011526258047860999 8.699458398636194e-08
82430.0 3.8712949601639826e-05 0.00011305633951727275 6.985708893126968e-08
82440.0 4.562584638375858e-05 0.00011040387649476394 5.244385919717792e-08
82450.0 5.2358661943896956e-05 0.00010731566042382763 3.482363640413535e-08
82460.0 5.888482262647105e-05 0.00010380388020579819 1.7065948157738656e-08
82470.0 6.517857038576427e-05 9.988239647065571e-05 -7.590964211921271e-10
82480.0 7.121506449148834e-05 9.556668691279867e-05 -1.858114593667002e-08
82490.0 7.697047962124592e-05 9.087378522884987e-05 -3.632983930942739e-08
82500.0 8.242209976001824e-05 8.582221382907342e-05 -5.393513935979515e-08
82510.0 8.75484080076046e-05 8.043191077000954e-05 -7.132754771852845e-08
82520.0 9.232917142046744e-05 7.472415103276011e-05 -8.843841849403037e-08
82530.0 9.67455208679673e-05 6.872146257252092e-05 -1.0520020689189051e-07
82540.0 0.000100780025566682 6.244753741421229e-05 -1.2154674975138396e-07
82550.0 0.00010441676177330935 5.592713809700835e-05 -1.3741354157927868e-07
82560.0 0.00010764137573120187 4.918599999675195e-05 -1.527379247056286e-07
82570.0 0.00011044114031858189 4.2250729713551286e-05 -1.6745944160359084e-07
82580.0 0.00011280500520107677 3.514870007577599e-05 -1.815199621599004e-07
82590.0 0.0001147236405211628 2.7907942074433575e-05 -1.9486400611107367e-07
82600.0 0.00011618947367500077 2.055703425539782e-05 -2.0743888636478463e-07
82610.0 0.00011719671922609396 1.3124989935863634e-05 -2.191949743133117e-07
82620.0 0.00011774140176750472 5.641142633522529e-06 -2.3008586956551648e-07
82630.0 0.00011782137154980638 -1.8649696492845525e-06 -2.400685875933255e-07
82640.0 0.00011743631299987033 -9.363721045988404e-06 -2.491037279293666e-07
